	1	2	3	4	n	L	fraction_polymorphic
YSG_0377	59.0	18.0	0.0	0.0	81	77.0	0.23376623376623376
YSG_0379	77.0	21.0	0.0	0.0	91	98.0	0.21428571428571427
YSG_0380	166.0	68.0	3.0	0.0	96	237.0	0.29957805907172996
YSG_0381	60.0	8.0	0.0	0.0	105	68.0	0.11764705882352941
YSG_0382	486.0	89.0	0.0	0.0	68	575.0	0.15478260869565216
YSG_0383	63.0	32.0	1.0	0.0	94	96.0	0.34375
YSG_0384	71.0	12.0	0.0	0.0	86	83.0	0.14457831325301204
YSG_0385	255.0	59.0	4.0	0.0	74	318.0	0.19811320754716982
YSG_0386	369.0	96.0	0.0	0.0	91	465.0	0.2064516129032258
YSG_0387	80.0	17.0	0.0	0.0	85	97.0	0.17525773195876287
YSG_0389	36.0	6.0	0.0	0.0	91	42.0	0.14285714285714285
YSG_0390	51.0	4.0	0.0	0.0	101	55.0	0.07272727272727272
YSG_0392	122.0	65.0	6.0	0.0	77	193.0	0.36787564766839376
YSG_0393b	220.0	49.0	0.0	0.0	75	269.0	0.1821561338289963
YSG_0394	156.0	32.0	1.0	0.0	89	189.0	0.1746031746031746
YSG_0395	66.0	11.0	0.0	0.0	88	77.0	0.14285714285714285
YSG_0396	46.0	1.0	0.0	0.0	92	47.0	0.02127659574468085
YSG_0397	62.0	9.0	0.0	0.0	84	71.0	0.1267605633802817
YSG_0398	108.0	130.0	37.0	3.0	90	278.0	0.6115107913669064
YSG_0400	144.0	37.0	0.0	0.0	96	181.0	0.20441988950276244
YSG_0401	63.0	9.0	0.0	0.0	92	72.0	0.125
YSG_0402	130.0	28.0	0.0	0.0	94	158.0	0.17721518987341772
YSG_0403	141.0	37.0	1.0	0.0	96	179.0	0.2122905027932961
YSG_0405	64.0	11.0	0.0	0.0	61	75.0	0.14666666666666667
YSG_0407	173.0	39.0	0.0	0.0	80	212.0	0.18396226415094338
YSG_0408b	166.0	82.0	1.0	0.0	85	249.0	0.3333333333333333
YSG_0409	142.0	16.0	0.0	0.0	87	158.0	0.10126582278481013
YSG_0410	131.0	27.0	0.0	0.0	79	158.0	0.17088607594936708
YSG_0411	289.0	33.0	0.0	0.0	80	322.0	0.10248447204968944
YSG_0412	32.0	8.0	0.0	0.0	93	40.0	0.2
YSG_0413	143.0	33.0	0.0	0.0	84	176.0	0.1875
YSG_0414	38.0	8.0	0.0	0.0	87	46.0	0.17391304347826086
YSG_0415	62.0	30.0	4.0	0.0	76	96.0	0.3541666666666667
YSG_0417	98.0	39.0	0.0	0.0	90	137.0	0.2846715328467153
YSG_0418	173.0	38.0	2.0	0.0	93	213.0	0.18779342723004694
YSG_0419	94.0	11.0	0.0	0.0	86	105.0	0.10476190476190476
YSG_0421	65.0	21.0	0.0	0.0	86	86.0	0.2441860465116279
YSG_0422	290.0	91.0	1.0	0.0	82	382.0	0.24083769633507854
YSG_0423	96.0	23.0	0.0	0.0	82	119.0	0.19327731092436976
YSG_0424	112.0	56.0	0.0	0.0	79	168.0	0.3333333333333333
YSG_0425	92.0	26.0	3.0	0.0	82	121.0	0.2396694214876033
YSG_0426	153.0	25.0	0.0	0.0	85	178.0	0.1404494382022472
YSG_0427	36.0	2.0	0.0	0.0	86	38.0	0.05263157894736842
YSG_0428	118.0	17.0	0.0	0.0	85	135.0	0.1259259259259259
YSG_0429	99.0	15.0	0.0	0.0	87	114.0	0.13157894736842105
YSG_0430	301.0	83.0	3.0	0.0	76	387.0	0.2222222222222222
YSG_0431	68.0	2.0	0.0	0.0	84	70.0	0.02857142857142857
YSG_0432	55.0	10.0	0.0	0.0	94	65.0	0.15384615384615385
YSG_0433	159.0	28.0	0.0	0.0	93	187.0	0.1497326203208556
YSG_0434	179.0	37.0	2.0	0.0	85	218.0	0.17889908256880735
YSG_0435	118.0	24.0	1.0	0.0	90	143.0	0.17482517482517482
YSG_0436	152.0	27.0	0.0	0.0	87	179.0	0.15083798882681565
YSG_0439	105.0	22.0	0.0	0.0	83	127.0	0.1732283464566929
YSG_0440	46.0	8.0	0.0	0.0	86	54.0	0.14814814814814814
YSG_0441	242.0	80.0	2.0	0.0	74	324.0	0.25308641975308643
YSG_0442	72.0	14.0	0.0	0.0	80	86.0	0.16279069767441862
YSG_0443	81.0	22.0	0.0	0.0	90	103.0	0.21359223300970873
YSG_0445	185.0	37.0	0.0	0.0	70	222.0	0.16666666666666666
YSG_0447	60.0	15.0	0.0	0.0	92	75.0	0.2
YSG_0448	53.0	6.0	0.0	0.0	81	59.0	0.1016949152542373
YSG_0449	116.0	18.0	1.0	0.0	86	135.0	0.14074074074074075
YSG_0450	98.0	17.0	0.0	0.0	66	115.0	0.14782608695652175
YSG_0451b	85.0	23.0	0.0	0.0	87	108.0	0.21296296296296297
YSG_0452	193.0	60.0	1.0	0.0	82	254.0	0.24015748031496062
YSG_0453	238.0	91.0	9.0	0.0	87	338.0	0.2958579881656805
YSG_0454	159.0	31.0	3.0	0.0	84	193.0	0.17616580310880828
YSG_0455	31.0	10.0	0.0	0.0	100	41.0	0.24390243902439024
YSG_0456	86.0	17.0	1.0	0.0	88	104.0	0.17307692307692307
YSG_0459	276.0	74.0	0.0	0.0	81	350.0	0.21142857142857144
YSG_0460	76.0	26.0	1.0	0.0	83	103.0	0.2621359223300971
YSG_0462	104.0	14.0	0.0	0.0	84	118.0	0.11864406779661017
YSG_0463	46.0	14.0	0.0	0.0	97	60.0	0.23333333333333334
YSG_0464	123.0	28.0	0.0	0.0	92	151.0	0.18543046357615894
YSG_0465	42.0	9.0	0.0	0.0	94	51.0	0.17647058823529413
YSG_0466b	123.0	17.0	0.0	0.0	82	140.0	0.12142857142857143
YSG_0467	180.0	66.0	1.0	0.0	91	247.0	0.27125506072874495
YSG_0468	64.0	15.0	0.0	0.0	94	79.0	0.189873417721519
YSG_0469	51.0	9.0	1.0	1.0	81	62.0	0.1774193548387097
YSG_0471	111.0	30.0	0.0	0.0	77	141.0	0.2127659574468085
YSG_0472	46.0	8.0	0.0	0.0	84	54.0	0.14814814814814814
YSG_0473	19.0	8.0	0.0	0.0	95	27.0	0.2962962962962963
YSG_0474b	66.0	11.0	0.0	0.0	90	77.0	0.14285714285714285
YSG_0475	63.0	13.0	0.0	0.0	77	76.0	0.17105263157894737
YSG_0476	191.0	28.0	0.0	0.0	80	219.0	0.1278538812785388
YSG_0477b	385.0	10.0	0.0	0.0	78	395.0	0.02531645569620253
YSG_0478	56.0	7.0	0.0	0.0	60	63.0	0.1111111111111111
YSG_0479	97.0	35.0	3.0	0.0	89	135.0	0.2814814814814815
YSG_0480	189.0	87.0	3.0	0.0	73	279.0	0.3225806451612903
YSG_0482	74.0	12.0	0.0	0.0	84	86.0	0.13953488372093023
YSG_0483b	90.0	30.0	5.0	0.0	77	125.0	0.28
YSG_0484	21.0	4.0	0.0	0.0	85	25.0	0.16
YSG_0485	44.0	5.0	1.0	0.0	96	50.0	0.12
YSG_0486	125.0	22.0	0.0	0.0	84	147.0	0.14965986394557823
YSG_0487	105.0	32.0	1.0	0.0	91	138.0	0.2391304347826087
YSG_0489	72.0	11.0	1.0	0.0	93	84.0	0.14285714285714285
YSG_0491	218.0	26.0	0.0	0.0	78	244.0	0.10655737704918032
YSG_0493b	129.0	31.0	2.0	0.0	82	162.0	0.2037037037037037
YSG_0494b	159.0	39.0	1.0	0.0	70	199.0	0.20100502512562815
YSG_0495	35.0	11.0	0.0	0.0	72	46.0	0.2391304347826087
YSG_0496	273.0	105.0	5.0	0.0	66	383.0	0.28720626631853785
YSG_0497	27.0	20.0	1.0	0.0	74	48.0	0.4375
YSG_0498	94.0	15.0	1.0	0.0	90	110.0	0.14545454545454545
YSG_0499b	92.0	21.0	0.0	0.0	84	113.0	0.18584070796460178
YSG_0500	203.0	58.0	5.0	0.0	82	266.0	0.23684210526315788
YSG_0501	43.0	18.0	2.0	0.0	82	63.0	0.31746031746031744
YSG_0502	15.0	2.0	0.0	0.0	87	17.0	0.11764705882352941
YSG_0503	128.0	24.0	0.0	0.0	83	152.0	0.15789473684210525
YSG_0504	33.0	11.0	0.0	0.0	88	44.0	0.25
YSG_0505	33.0	1.0	0.0	0.0	83	34.0	0.029411764705882353
YSG_0506	30.0	7.0	0.0	0.0	83	37.0	0.1891891891891892
YSG_0507	139.0	26.0	0.0	0.0	82	165.0	0.15757575757575756
YSG_0508	196.0	81.0	3.0	0.0	91	280.0	0.3
YSG_0509	118.0	27.0	0.0	0.0	77	145.0	0.18620689655172415
YSG_0510	39.0	10.0	0.0	0.0	81	49.0	0.20408163265306123
YSG_0511	282.0	72.0	1.0	0.0	76	355.0	0.2056338028169014
YSG_0512	169.0	58.0	1.0	0.0	81	228.0	0.25877192982456143
YSG_0513	206.0	47.0	1.0	0.0	79	254.0	0.1889763779527559
YSG_0515	62.0	16.0	0.0	0.0	72	78.0	0.20512820512820512
YSG_0517	107.0	25.0	0.0	0.0	83	132.0	0.1893939393939394
YSG_0518	144.0	29.0	2.0	0.0	89	175.0	0.17714285714285713
YSG_0519	37.0	5.0	0.0	0.0	85	42.0	0.11904761904761904
YSG_0520	93.0	24.0	2.0	0.0	76	119.0	0.2184873949579832
YSG_0521	161.0	39.0	0.0	0.0	88	200.0	0.195
YSG_0522	122.0	31.0	0.0	0.0	78	153.0	0.20261437908496732
YSG_0523	75.0	28.0	1.0	0.0	90	104.0	0.27884615384615385
YSG_0525	140.0	40.0	0.0	0.0	82	180.0	0.2222222222222222
YSG_0526b	94.0	10.0	0.0	0.0	72	104.0	0.09615384615384616
YSG_0527	71.0	16.0	0.0	0.0	86	87.0	0.1839080459770115
YSG_0528	29.0	7.0	0.0	0.0	91	36.0	0.19444444444444445
YSG_0529	106.0	28.0	1.0	0.0	93	135.0	0.21481481481481482
YSG_0530b	65.0	14.0	1.0	0.0	87	80.0	0.1875
YSG_0531	83.0	14.0	0.0	0.0	78	97.0	0.14432989690721648
YSG_0532	105.0	43.0	6.0	0.0	60	154.0	0.3181818181818182
YSG_0535	57.0	13.0	1.0	0.0	62	71.0	0.19718309859154928
YSG_0536	68.0	15.0	0.0	0.0	75	83.0	0.18072289156626506
YSG_0537	421.0	89.0	6.0	1.0	70	517.0	0.18568665377176016
YSG_0538b	27.0	11.0	0.0	0.0	68	38.0	0.2894736842105263
YSG_0539	127.0	31.0	1.0	0.0	76	159.0	0.20125786163522014
YSG_0540	124.0	20.0	0.0	0.0	80	144.0	0.1388888888888889
YSG_0541	303.0	48.0	0.0	0.0	76	351.0	0.13675213675213677
YSG_0542	67.0	12.0	0.0	0.0	90	79.0	0.1518987341772152
YSG_0544	192.0	62.0	2.0	0.0	80	256.0	0.25
YSG_0545	207.0	64.0	4.0	0.0	92	275.0	0.24727272727272728
YSG_0546	124.0	31.0	0.0	0.0	73	155.0	0.2
YSG_0547	158.0	20.0	1.0	0.0	89	179.0	0.11731843575418995
YSG_0548	81.0	11.0	0.0	0.0	76	92.0	0.11956521739130435
YSG_0549	52.0	4.0	0.0	0.0	88	56.0	0.07142857142857142
YSG_0551	73.0	20.0	0.0	0.0	72	93.0	0.21505376344086022
YSG_0553	122.0	22.0	0.0	0.0	73	144.0	0.1527777777777778
YSG_0554	93.0	18.0	0.0	0.0	80	111.0	0.16216216216216217
YSG_0555	176.0	36.0	1.0	0.0	81	213.0	0.17370892018779344
YSG_0556	219.0	39.0	0.0	0.0	76	258.0	0.1511627906976744
YSG_0557	281.0	56.0	0.0	0.0	75	337.0	0.1661721068249258
YSG_0559	59.0	11.0	0.0	0.0	82	70.0	0.15714285714285714
YSG_0562	88.0	19.0	0.0	0.0	80	107.0	0.17757009345794392
YSG_0563	152.0	35.0	0.0	0.0	80	187.0	0.18716577540106952
YSG_0564	55.0	27.0	6.0	0.0	83	88.0	0.375
YSG_0565	128.0	34.0	3.0	0.0	84	165.0	0.22424242424242424
YSG_0567	92.0	28.0	0.0	0.0	81	120.0	0.23333333333333334
YSG_0568	111.0	63.0	10.0	0.0	74	184.0	0.3967391304347826
YSG_0570	127.0	21.0	0.0	0.0	76	148.0	0.14189189189189189
YSG_0571	203.0	48.0	1.0	0.0	69	252.0	0.19444444444444445
YSG_0572	39.0	8.0	0.0	0.0	80	47.0	0.1702127659574468
YSG_0573	113.0	22.0	0.0	0.0	72	135.0	0.16296296296296298
YSG_0574	66.0	15.0	0.0	0.0	87	81.0	0.18518518518518517
YSG_0576b	218.0	37.0	1.0	0.0	75	256.0	0.1484375
YSG_0577	169.0	90.0	9.0	0.0	78	268.0	0.3694029850746269
YSG_0578b	71.0	23.0	1.0	0.0	83	95.0	0.25263157894736843
YSG_0579	103.0	15.0	0.0	0.0	71	118.0	0.1271186440677966
YSG_0580	59.0	7.0	1.0	0.0	82	67.0	0.11940298507462686
YSG_0582	53.0	14.0	0.0	0.0	87	67.0	0.208955223880597
YSG_0584	60.0	47.0	3.0	0.0	86	110.0	0.45454545454545453
YSG_0585	65.0	26.0	4.0	0.0	84	95.0	0.3157894736842105
YSG_0586	111.0	27.0	0.0	0.0	85	138.0	0.1956521739130435
YSG_0587	75.0	49.0	4.0	0.0	81	128.0	0.4140625
YSG_0588b	201.0	32.0	0.0	0.0	65	233.0	0.13733905579399142
YSG_0590	234.0	141.0	11.0	0.0	74	386.0	0.39378238341968913
YSG_0591	130.0	38.0	2.0	0.0	72	170.0	0.23529411764705882
YSG_0592	495.0	94.0	1.0	0.0	67	590.0	0.16101694915254236
YSG_0593	64.0	18.0	1.0	0.0	83	83.0	0.2289156626506024
YSG_0594	97.0	29.0	1.0	0.0	82	127.0	0.23622047244094488
YSG_0596b	63.0	0.0	0.0	0.0	79	63.0	0.0
YSG_0597	217.0	59.0	0.0	0.0	75	276.0	0.213768115942029
YSG_0598	134.0	5.0	0.0	0.0	68	139.0	0.03597122302158273
YSG_0600	80.0	10.0	0.0	0.0	77	90.0	0.1111111111111111
YSG_0602	221.0	38.0	0.0	0.0	81	259.0	0.14671814671814673
YSG_0603	28.0	22.0	2.0	0.0	89	52.0	0.46153846153846156
YSG_0604	144.0	23.0	0.0	0.0	82	167.0	0.1377245508982036
YSG_0606	50.0	3.0	0.0	0.0	86	53.0	0.05660377358490566
YSG_0607	122.0	40.0	3.0	0.0	66	165.0	0.2606060606060606
YSG_0608b	108.0	36.0	2.0	0.0	83	146.0	0.2602739726027397
YSG_0609	103.0	14.0	2.0	0.0	83	119.0	0.13445378151260504
YSG_0610	58.0	17.0	0.0	0.0	84	75.0	0.22666666666666666
YSG_0611	172.0	37.0	0.0	0.0	81	209.0	0.17703349282296652
YSG_0612	30.0	8.0	1.0	0.0	95	39.0	0.23076923076923078
YSG_0613	198.0	32.0	0.0	0.0	76	230.0	0.1391304347826087
YSG_0614	116.0	29.0	1.0	0.0	73	146.0	0.2054794520547945
YSG_0615	49.0	4.0	0.0	0.0	79	53.0	0.07547169811320754
YSG_0616	87.0	25.0	0.0	0.0	65	112.0	0.22321428571428573
YSG_0617	109.0	28.0	0.0	0.0	76	137.0	0.20437956204379562
YSG_0618	159.0	20.0	0.0	0.0	77	179.0	0.11173184357541899
YSG_0619	87.0	8.0	0.0	0.0	89	95.0	0.08421052631578947
YSG_0621	152.0	34.0	0.0	0.0	82	186.0	0.1827956989247312
YSG_0622	34.0	4.0	0.0	0.0	80	38.0	0.10526315789473684
YSG_0623	163.0	41.0	1.0	0.0	75	205.0	0.2048780487804878
YSG_0624	217.0	78.0	8.0	0.0	70	303.0	0.2838283828382838
YSG_0625	108.0	34.0	4.0	0.0	81	146.0	0.2602739726027397
YSG_0626	161.0	29.0	0.0	0.0	79	190.0	0.15263157894736842
YSG_0627	121.0	70.0	11.0	0.0	79	202.0	0.400990099009901
YSG_0628	80.0	14.0	0.0	0.0	85	94.0	0.14893617021276595
YSG_0629	103.0	56.0	8.0	1.0	76	168.0	0.3869047619047619
YSG_0630	195.0	51.0	3.0	0.0	85	249.0	0.21686746987951808
YSG_0631	132.0	32.0	1.0	0.0	56	165.0	0.2
YSG_0632	46.0	15.0	0.0	0.0	72	61.0	0.2459016393442623
YSG_0633	98.0	14.0	0.0	0.0	91	112.0	0.125
YSG_0634	107.0	65.0	3.0	0.0	81	175.0	0.38857142857142857
YSG_0635	67.0	12.0	0.0	0.0	80	79.0	0.1518987341772152
YSG_0636	234.0	28.0	0.0	0.0	88	262.0	0.10687022900763359
YSG_0637	36.0	10.0	1.0	0.0	92	47.0	0.23404255319148937
YSG_0639	39.0	15.0	0.0	0.0	87	54.0	0.2777777777777778
YSG_0640	163.0	26.0	0.0	0.0	77	189.0	0.13756613756613756
YSG_0642	140.0	61.0	0.0	0.0	85	201.0	0.3034825870646766
YSG_0644	163.0	30.0	0.0	0.0	77	193.0	0.15544041450777202
YSG_0645	43.0	12.0	0.0	0.0	83	55.0	0.21818181818181817
YSG_0648	246.0	89.0	5.0	0.0	70	340.0	0.27647058823529413
YSG_0649	119.0	29.0	1.0	0.0	81	149.0	0.20134228187919462
YSG_0650	22.0	6.0	1.0	0.0	93	29.0	0.2413793103448276
YSG_0651	39.0	18.0	0.0	0.0	95	57.0	0.3157894736842105
YSG_0652	104.0	29.0	1.0	0.0	77	134.0	0.22388059701492538
YSG_0653	67.0	11.0	0.0	0.0	78	78.0	0.14102564102564102
YSG_0654	78.0	19.0	0.0	0.0	82	97.0	0.1958762886597938
YSG_0655	136.0	37.0	1.0	0.0	81	174.0	0.21839080459770116
YSG_0656	193.0	178.0	22.0	0.0	72	393.0	0.5089058524173028
YSG_0657	138.0	31.0	2.0	0.0	82	171.0	0.19298245614035087
YSG_0658	210.0	134.0	5.0	0.0	76	349.0	0.3982808022922636
YSG_0659	180.0	27.0	0.0	0.0	84	207.0	0.13043478260869565
YSG_0660	50.0	15.0	0.0	0.0	84	65.0	0.23076923076923078
YSG_0661	238.0	76.0	2.0	0.0	73	316.0	0.2468354430379747
YSG_0663	119.0	89.0	12.0	1.0	68	221.0	0.46153846153846156
YSG_0664	73.0	14.0	0.0	0.0	82	87.0	0.16091954022988506
YSG_0665	39.0	8.0	0.0	0.0	79	47.0	0.1702127659574468
YSG_0666	87.0	21.0	0.0	0.0	72	108.0	0.19444444444444445
YSG_0668	102.0	23.0	0.0	0.0	81	125.0	0.184
YSG_0669	23.0	1.0	0.0	0.0	62	24.0	0.041666666666666664
YSG_0670	40.0	0.0	0.0	0.0	77	40.0	0.0
YSG_0671	93.0	22.0	0.0	0.0	66	115.0	0.19130434782608696
YSG_0672	167.0	24.0	0.0	0.0	74	191.0	0.1256544502617801
YSG_0673	92.0	14.0	1.0	0.0	87	107.0	0.14018691588785046
YSG_0674	75.0	15.0	0.0	0.0	85	90.0	0.16666666666666666
YSG_0675	116.0	36.0	0.0	0.0	75	152.0	0.23684210526315788
YSG_0676	167.0	68.0	8.0	0.0	71	243.0	0.31275720164609055
YSG_0677b	182.0	36.0	0.0	0.0	80	218.0	0.1651376146788991
YSG_0678	173.0	43.0	0.0	0.0	70	216.0	0.19907407407407407
YSG_0679	117.0	17.0	0.0	0.0	80	134.0	0.12686567164179105
YSG_0680	84.0	14.0	0.0	0.0	74	98.0	0.14285714285714285
YSG_0681	90.0	17.0	1.0	0.0	79	108.0	0.16666666666666666
YSG_0682	286.0	45.0	1.0	0.0	72	332.0	0.13855421686746988
YSG_0683	155.0	24.0	2.0	0.0	88	181.0	0.143646408839779
YSG_0684	70.0	12.0	0.0	0.0	77	82.0	0.14634146341463414
YSG_0686	63.0	16.0	1.0	0.0	63	80.0	0.2125
YSG_0687b	86.0	10.0	0.0	0.0	66	96.0	0.10416666666666667
YSG_0688	67.0	6.0	1.0	0.0	77	74.0	0.0945945945945946
YSG_0689b	140.0	21.0	0.0	0.0	76	161.0	0.13043478260869565
YSG_0690	409.0	84.0	2.0	0.0	71	495.0	0.17373737373737375
YSG_0691	76.0	14.0	0.0	0.0	73	90.0	0.15555555555555556
YSG_0693	42.0	9.0	0.0	0.0	81	51.0	0.17647058823529413
YSG_0694	74.0	15.0	0.0	0.0	80	89.0	0.16853932584269662
YSG_0696	127.0	35.0	0.0	0.0	86	162.0	0.21604938271604937
YSG_0697	112.0	16.0	0.0	0.0	77	128.0	0.125
YSG_0698	62.0	16.0	0.0	0.0	92	78.0	0.20512820512820512
YSG_0699	112.0	1.0	0.0	0.0	82	113.0	0.008849557522123894
YSG_0700	205.0	42.0	0.0	0.0	73	247.0	0.1700404858299595
YSG_0701	105.0	20.0	0.0	0.0	79	125.0	0.16
YSG_0702	235.0	37.0	1.0	0.0	82	273.0	0.1391941391941392
YSG_0703	216.0	133.0	14.0	0.0	71	363.0	0.4049586776859504
YSG_0705	192.0	36.0	0.0	0.0	73	228.0	0.15789473684210525
YSG_0706	44.0	22.0	5.0	0.0	87	71.0	0.38028169014084506
YSG_0707	61.0	12.0	0.0	0.0	76	73.0	0.1643835616438356
YSG_0708	350.0	57.0	0.0	0.0	76	407.0	0.14004914004914004
YSG_0709	79.0	16.0	0.0	0.0	64	95.0	0.16842105263157894
YSG_0710	118.0	27.0	3.0	0.0	83	148.0	0.20270270270270271
YSG_0711	137.0	31.0	1.0	0.0	84	169.0	0.1893491124260355
YSG_0712	133.0	18.0	1.0	0.0	75	152.0	0.125
YSG_0714	77.0	6.0	0.0	0.0	76	83.0	0.07228915662650602
YSG_0715	23.0	9.0	0.0	0.0	83	32.0	0.28125
YSG_0716	263.0	45.0	1.0	0.0	68	309.0	0.1488673139158576
YSG_0717	114.0	18.0	1.0	0.0	74	133.0	0.14285714285714285
YSG_0719b	131.0	43.0	0.0	0.0	80	174.0	0.2471264367816092
YSG_0720	230.0	52.0	1.0	0.0	66	283.0	0.1872791519434629
YSG_0721	56.0	6.0	1.0	0.0	92	63.0	0.1111111111111111
YSG_0722	286.0	55.0	0.0	0.0	79	341.0	0.16129032258064516
YSG_0723	118.0	23.0	0.0	0.0	70	141.0	0.16312056737588654
YSG_0724	22.0	6.0	0.0	0.0	90	28.0	0.21428571428571427
YSG_0726	102.0	39.0	0.0	0.0	80	141.0	0.2765957446808511
YSG_0727	168.0	22.0	1.0	0.0	84	191.0	0.12041884816753927
YSG_0728	105.0	36.0	0.0	0.0	78	141.0	0.2553191489361702
YSG_0729	64.0	12.0	0.0	0.0	75	76.0	0.15789473684210525
YSG_0730	45.0	12.0	0.0	0.0	83	57.0	0.21052631578947367
YSG_0731	350.0	51.0	0.0	0.0	72	401.0	0.12718204488778054
YSG_0732	153.0	66.0	1.0	0.0	75	220.0	0.30454545454545456
YSG_0733	199.0	122.0	14.0	2.0	82	337.0	0.4094955489614243
YSG_0734	177.0	3.0	0.0	0.0	80	180.0	0.016666666666666666
YSG_0735	21.0	4.0	0.0	0.0	89	25.0	0.16
YSG_0736	207.0	34.0	0.0	0.0	74	241.0	0.14107883817427386
YSG_0737	154.0	28.0	0.0	0.0	76	182.0	0.15384615384615385
YSG_0738	39.0	3.0	0.0	0.0	57	42.0	0.07142857142857142
YSG_0739	112.0	21.0	0.0	0.0	74	133.0	0.15789473684210525
YSG_0740	29.0	6.0	0.0	0.0	88	35.0	0.17142857142857143
YSG_0741	65.0	9.0	0.0	0.0	86	74.0	0.12162162162162163
YSG_0742b	156.0	14.0	2.0	0.0	77	172.0	0.09302325581395349
YSG_0743	159.0	28.0	1.0	0.0	77	188.0	0.15425531914893617
YSG_0744	49.0	10.0	0.0	0.0	67	59.0	0.1694915254237288
YSG_0745	45.0	6.0	0.0	0.0	83	51.0	0.11764705882352941
YSG_0746	154.0	80.0	11.0	1.0	82	246.0	0.37398373983739835
YSG_0747	156.0	38.0	0.0	0.0	87	194.0	0.1958762886597938
YSG_0749	77.0	19.0	0.0	0.0	84	96.0	0.19791666666666666
YSG_0750	87.0	14.0	0.0	0.0	83	101.0	0.13861386138613863
YSG_0751	142.0	43.0	0.0	0.0	70	185.0	0.23243243243243245
YSG_0752	217.0	42.0	1.0	0.0	82	260.0	0.16538461538461538
YSG_0753	138.0	32.0	0.0	0.0	81	170.0	0.18823529411764706
YSG_0754	167.0	17.0	0.0	0.0	85	184.0	0.09239130434782608
YSG_0755	48.0	5.0	0.0	0.0	84	53.0	0.09433962264150944
YSG_0756	113.0	25.0	0.0	0.0	75	138.0	0.18115942028985507
YSG_0757	255.0	58.0	2.0	0.0	73	315.0	0.19047619047619047
YSG_0758	143.0	27.0	0.0	0.0	67	170.0	0.1588235294117647
YSG_0759	131.0	18.0	0.0	0.0	62	149.0	0.12080536912751678
YSG_0760	64.0	17.0	0.0	0.0	79	81.0	0.20987654320987653
YSG_0761	73.0	41.0	6.0	0.0	84	120.0	0.39166666666666666
YSG_0762	49.0	9.0	0.0	0.0	84	58.0	0.15517241379310345
YSG_0763	234.0	40.0	2.0	0.0	73	276.0	0.15217391304347827
YSG_0764	124.0	19.0	1.0	0.0	68	144.0	0.1388888888888889
YSG_0765	132.0	31.0	1.0	0.0	70	164.0	0.1951219512195122
YSG_0766	82.0	26.0	1.0	0.0	84	109.0	0.24770642201834864
YSG_0767	103.0	25.0	0.0	0.0	77	128.0	0.1953125
YSG_0768	125.0	30.0	2.0	0.0	76	157.0	0.20382165605095542
YSG_0769	50.0	24.0	3.0	0.0	83	77.0	0.35064935064935066
YSG_0770	37.0	5.0	0.0	0.0	88	42.0	0.11904761904761904
YSG_0771	95.0	15.0	0.0	0.0	78	110.0	0.13636363636363635
YSG_0772	53.0	13.0	1.0	0.0	64	67.0	0.208955223880597
YSG_0773	234.0	47.0	0.0	0.0	75	281.0	0.16725978647686832
YSG_0775	36.0	4.0	0.0	0.0	76	40.0	0.1
YSG_0776	80.0	11.0	1.0	0.0	80	92.0	0.13043478260869565
YSG_0777	256.0	52.0	1.0	0.0	68	309.0	0.1715210355987055
YSG_0778	81.0	49.0	3.0	0.0	81	133.0	0.39097744360902253
YSG_0779	199.0	32.0	0.0	0.0	67	231.0	0.13852813852813853
YSG_0780	154.0	37.0	0.0	0.0	75	191.0	0.193717277486911
YSG_0781	152.0	36.0	3.0	0.0	75	191.0	0.20418848167539266
YSG_0783	155.0	67.0	5.0	0.0	77	227.0	0.31718061674008813
YSG_0784	146.0	40.0	3.0	0.0	77	189.0	0.2275132275132275
YSG_0785	52.0	24.0	2.0	0.0	85	78.0	0.3333333333333333
YSG_0786	110.0	8.0	0.0	0.0	76	118.0	0.06779661016949153
YSG_0787b	210.0	32.0	0.0	0.0	74	242.0	0.1322314049586777
YSG_0788	129.0	24.0	0.0	0.0	74	153.0	0.1568627450980392
YSG_0789	58.0	23.0	0.0	0.0	71	81.0	0.2839506172839506
YSG_0791	268.0	72.0	0.0	0.0	73	340.0	0.21176470588235294
YSG_0792	67.0	10.0	0.0	0.0	78	77.0	0.12987012987012986
YSG_0793	51.0	10.0	0.0	0.0	77	61.0	0.16393442622950818
YSG_0794	102.0	13.0	0.0	0.0	85	115.0	0.11304347826086956
YSG_0795	359.0	99.0	2.0	0.0	66	460.0	0.21956521739130436
YSG_0796	48.0	11.0	0.0	0.0	89	59.0	0.1864406779661017
YSG_0799	116.0	12.0	0.0	0.0	79	128.0	0.09375
YSG_0801	172.0	88.0	15.0	0.0	79	275.0	0.37454545454545457
YSG_0802b	89.0	19.0	0.0	0.0	82	108.0	0.17592592592592593
YSG_0803	132.0	21.0	0.0	0.0	77	153.0	0.13725490196078433
YSG_0804	46.0	5.0	0.0	0.0	82	51.0	0.09803921568627451
YSG_0806	154.0	33.0	2.0	0.0	87	189.0	0.18518518518518517
YSG_0807	234.0	61.0	1.0	0.0	74	296.0	0.20945945945945946
YSG_0808	61.0	10.0	1.0	0.0	84	72.0	0.1527777777777778
YSG_0810	172.0	7.0	0.0	0.0	78	179.0	0.03910614525139665
YSG_0811	78.0	18.0	0.0	0.0	84	96.0	0.1875
YSG_0812b	165.0	33.0	1.0	0.0	70	199.0	0.1708542713567839
