og_id	x_start	x_end	num_snps	haplotype_frequencies	db	dS_b	dN_b	pi1	piS_1	piN_1	pi2	piS_2	piN_2	d1A	dS_1A	dN_1A	d1Bp	dS_1Bp	dN_1Bp	d1C	dS_1C	dN_1C	d1_closest	dS1_closest	dN1_closest	d2A	dS_2A	dN_2A	d2Bp	dS_2Bp	dN_2Bp	d2C	dS_2C	dN_2C	d2_closest	dS2_closest	dN2_closest	other_species_hits	donor_species
YSG_0176b	62	72	5	36;31	0.33333333333333004	0.6428571428571412	0.1935483870967707	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.16666666666666666				0.3	0.0	0.5	0.1	0.0	0.16666666666666666	0.4	0.0	0.5142857142857143				0.4	0.05263157894736841	0.4857142857142857	0.4	0.0	0.4857142857142857	Ga0374780_059_3558_5081,Ga0374726_020_6520_8043,Ga0374722_001_9537_11060,Ga0393421_01_21723_23246,Ga0393448_036_3548_5071,Ga0393417_04_17657_19180,Ga0393454_70_770_2293,Ga0393403_03_6872_8395,Ga0393406_14_2989_4512,Ga0393391_049_4932_6455,Ga0393436_021_24179_25702,Ga0393435_003_21089_22612,Ga0393430_06_6530_8053,Ga0393407_028_6881_8404,Ga0393453_125_1273_2832,Ga0374827_37_907_2466,Ga0393440_008_4883_6442,Ga0374816_034_6726_8285,Ga0393392_032_4428_5987,Ga0374732_10_6738_8297,Ga0393420_052_3009_4568,Ga0393432_049_5135_6694,Ga0393404_017_9002_10561,Ga0393390_05_11140_12699,Ga0393397_007_6727_8286,Ga0393413_24_5850_7409,Ga0393416_21_5960_7519,Ga0374708_02_14366_15925,Ga0374767_006_20803_22362,Ga0374817_006_2361_3920,Ga0374833_22_6931_8517,Ga0374815_005_6726_8312,Ga0393412_19_12089_13648,Ga0393405_011_14730_16289,Ga0393515_054_1817_3340,Ga0393441_054_6906_8465,Ga0393425_056_5143_6702,Ga0393500_64_259_1782;	A;
YSG_0176b	82	99	6	36;31	0.33158388803549704	0.5799895095725163	0.21176470588235738	0.0026455026455026475	0.007936507936507938	0.0	0.005939580133128518	0.01870967741935486	0.0	0.11764705882352941	0.0	0.1791044776119403				0.11764705882352941	0.0	0.2571428571428571	0.11764705882352941	0.0	0.1791044776119403	0.23529411764705882	0.045454545454545456	0.24999999999999997				0.35294117647058826	0.0	0.4225352112676056	0.23529411764705882	0.0	0.24999999999999997	;	;
YSG_0176b	944	985	13	60;7	0.28925925925926105	0.5806451612903274	0.202403846153848	0.0	0.0	0.0	0.0007407407407407404	0.0	0.0009615384615384603	0.2682926829268293	0.01971830985915493	0.32269938650306745				0.2682926829268293	0.02028985507246377	0.31878787878787873	0.2682926829268293	0.01971830985915493	0.31878787878787873	0.17073170731707318	0.11267605633802816	0.20858895705521469				0.17073170731707318	0.10628019323671499	0.2101010101010101	0.17073170731707318	0.10628019323671499	0.20858895705521469	;	;
YSG_0178a	344	381	13	46;14	0.3146258503401329	0.7496296296296246	0.1303022150479769	0.008634222919937212	0.0	0.012362637362637359	0.0	0.0	0.0	0.2972972972972973	0.0	0.4177215189873418				0.35135135135135137	0.0	0.44999999999999996	0.24324324324324326	0.0	0.33544303797468344	0.35135135135135137	0.20000000000000004	0.42307692307692313				0.2972972972972973	0.0	0.4177215189873418	0.21621621621621623	0.0	0.34615384615384615	;	;
YSG_0179b	176	206	11	52;11	0.33333333333333515	0.4000000000000038	0.3108108108108089	0.0	0.0	0.0	0.0	0.0	0.0	0.23333333333333334	0.0	0.3333333333333333				0.23333333333333334	0.0	0.33070866141732286	0.0	0.0	0.0	0.3	0.2222222222222222	0.3333333333333333				0.23333333333333334	0.22641509433962267	0.23622047244094488	0.2	0.0	0.23622047244094488	Ga0393500_34_465_1247;	A;
YSG_0179b	212	231	8	52;11	0.33333333333333515	0.8108108108108205	0.16822429906541908	0.0	0.0	0.0	0.0	0.0	0.0	0.3684210526315789	0.10869565217391303	0.6058823529411764				0.3684210526315789	0.0	0.42857142857142855	0.0	0.0	0.0	0.42105263157894735	0.04838709677419355	0.525974025974026				0.21052631578947367	0.0	0.3157894736842105	0.21052631578947367	0.0	0.3157894736842105	Ga0393447_018_11794_12576,Ga0393401_049_7094_7876,Ga0393427_12_9770_10552,Ga0393500_34_465_1247;	A;
YSG_0179b	296	321	8	37;26	0.2675675675675736	0.7125188142137419	0.05060786878968723	0.0018018018018018025	0.0018639328984156572	0.0017722640673460363	0.0	0.0	0.0	0.24	0.05952380952380953	0.3284313725490196				0.24	0.05952380952380953	0.3284313725490196	0.0	0.0	0.0	0.12	0.0	0.11538461538461539				0.12	0.0	0.11538461538461539	0.12	0.0	0.11538461538461539	Ga0393401_049_7094_7876;	A;
YSG_0179b	473	507	13	58;5	0.3333333333333323	0.575163398692809	0.2659380692167585	0.0	0.0	0.0	0.0	0.0	0.0	0.08823529411764706	0.09523809523809523	0.08888888888888889				0.17647058823529413	0.02185792349726776	0.25304136253041365	0.058823529411764705	0.02185792349726776	0.044444444444444446	0.3235294117647059	0.047457627118644076	0.497841726618705				0.35294117647058826	0.07894736842105263	0.43617021276595747	0.29411764705882354	0.047457627118644076	0.43617021276595747	;	;
YSG_0179b	572	585	6	44;19	0.33333333333333526	0.7407407407407522	0.19753086419752847	0.0	0.0	0.0	0.0	0.0	0.0	0.3076923076923077	0.08695652173913043	0.32653061224489804				0.15384615384615385	0.09999999999999999	0.19230769230769232	0.15384615384615385	0.08695652173913043	0.19230769230769232	0.15384615384615385	0.0	0.36				0.3076923076923077	0.05263157894736842	0.4339622641509434	0.23076923076923078	0.0	0.36	;	;
YSG_0179b	735	768	14	58;5	0.38888888888888673	0.5	0.34999999999999853	0.0	0.0	0.0	0.0	0.0	0.0	0.45454545454545453	0.37735849056603765	0.5241379310344828				0.36363636363636365	0.6533333333333333	0.30630630630630634	0.3333333333333333	0.37735849056603765	0.30630630630630634	0.3333333333333333	0.425531914893617	0.304635761589404				0.18181818181818182	0.3181818181818181	0.14285714285714288	0.18181818181818182	0.3181818181818181	0.14285714285714288	;	;
YSG_0183b	962	990	6	66;8	0.18606519742883523	0.45237890266299857	0.10997556736193151	0.007575757575757576	0.0	0.009615384615384618	0.0009182736455463722	0.0	0.0011961722488038266	0.14285714285714285	0.06000000000000001	0.1875							0.14285714285714285	0.06000000000000001	0.1875	0.21428571428571427	0.0196078431372549	0.2612612612612613							0.21428571428571427	0.0196078431372549	0.2612612612612613	;	;
YSG_0184b	59	81	7	49;24	0.2592592592592576	0.5769230769230862	0.10909090909090931	0.0	0.0	0.0	0.0	0.0	0.0	0.3181818181818182	0.032432432432432434	0.5258426966292133							0.4090909090909091	0.032432432432432434	0.5258426966292133	0.2727272727272727	0.0	0.5333333333333333							0.36363636363636365	0.0	0.4666666666666667	;	;
YSG_0185a	165	195	12	63;11	0.3636363636363681	0.7200000000000127	0.24324324324324564	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.75	0.27272727272727276				0.3333333333333333	0.6521739130434783	0.2238805970149254	0.0	0.0	0.0	0.13333333333333333	0.46153846153846145	0.0				0.06666666666666667	0.0	0.09230769230769231	0.06666666666666667	0.0	0.0	Ga0374708_69_464_1846,Ga0393428_001_9432_10814,Ga0393422_013_17186_18568,Ga0393390_01_17206_18588,Ga0393426_090_113_1495,Ga0393429_007_1633_3015,Ga0393406_61_1627_3009,Ga0393413_02_17229_18611,Ga0374771_033_17245_18627,Ga0374780_007_26304_27686,Ga0374721_008_3634_5016,Ga0393404_012_5274_6656;	A;
YSG_0185a	602	681	23	58;16	0.2757081280788137	0.5270323928944589	0.17904494930356918	0.0008210180623973712	0.0020898641588296745	0.00037078235076010364	0.0027777777777777796	0.009459459459459462	0.0	0.16455696202531644	0.010714285714285714	0.22044334975369456				0.0	0.0	0.0	0.0	0.0	0.0	0.1518987341772152	0.14062500000000003	0.15882352941176472				0.2911392405063291	0.21563088512241055	0.30444444444444446	0.16455696202531644	0.14062500000000003	0.15882352941176472	Ga0374717_08_3260_4642;	C;
YSG_0185a	1157	1176	5	59;15	0.2083333333333349	0.3809523809523865	0.15290519877676048	0.0	0.0	0.0	0.0	0.0	0.0	0.21052631578947367	0.041666666666666664	0.27380952380952384				0.2631578947368421	0.03571428571428571	0.2875	0.21052631578947367	0.03571428571428571	0.27380952380952384	0.21052631578947367	0.0	0.2823529411764706				0.2631578947368421	0.0	0.37037037037037035	0.21052631578947367	0.0	0.2823529411764706	;	;
YSG_0188a	821	847	13	43;16	0.4687499999999975	0.747549019607848	0.35852713178294804	0.0	0.0	0.0	0.004166666666666667	0.0217391304347826	0.0037313432835820916	0.0	0.0	0.0							0.0	0.0	0.0	0.5384615384615384	0.0	0.6728971962616823							0.23076923076923078	0.0	0.36637931034482757	Ga0393417_61_2791_3681,Ga0374762_038_5707_6606,Ga0374722_049_125_1024,Ga0393406_06_5579_6478,Ga0374839_025_5511_6410,Ga0393467_053_132_1031,Ga0374817_005_5300_6199,Ga0393429_041_9285_10184,Ga0374819_011_199_1098,Ga0393428_007_14011_14910,Ga0374818_27_6328_7227,Ga0374741_025_123_1022,Ga0393415_04_12204_13103,Ga0374726_004_15470_16369,Ga0393408_21_10052_10951,Ga0374716_06_8067_8966;	A;
YSG_0188a	876	884	5	53;6	0.6481481481481449	0.0	0.853658536585364	0.0	0.0	0.0	0.03703703703703704	0.08333333333333333	0.028985507246376815	0.0	0.0	0.0							0.0	0.0	0.0	0.625	0.0	0.8888888888888888							0.125	0.0	0.38709677419354843	Ga0393453_009_12204_13094,Ga0393444_056_5240_6130,Ga0393447_021_11432_12322,Ga0374778_022_25_924,Ga0393523_07_4111_5001,Ga0393423_21_8603_9502,Ga0393391_026_142_1041,Ga0393419_69_1254_2153,Ga0374780_001_29105_30004,Ga0393448_031_141_1040,Ga0374776_019_10048_10947,Ga0374758_011_9426_10325,Ga0374774_157_129_1019,Ga0393403_45_5293_6183,Ga0393417_61_2791_3681,Ga0374762_038_5707_6606,Ga0374722_049_125_1024,Ga0393406_06_5579_6478,Ga0374839_025_5511_6410,Ga0393467_053_132_1031,Ga0374817_005_5300_6199,Ga0393429_041_9285_10184,Ga0374819_011_199_1098,Ga0393428_007_14011_14910,Ga0374818_27_6328_7227,Ga0374741_025_123_1022,Ga0393415_04_12204_13103,Ga0374726_004_15470_16369,Ga0393408_21_10052_10951,Ga0374716_06_8067_8966;Ga0393441_017_21209_22099	A;A
YSG_0189b	752	774	6	43;31	0.2246117084826806	0.6702508960573353	0.0972862263184874	0.004619673436877735	0.006929510155316599	0.0039597200887523535	0.0	0.0	0.0	0.3181818181818182	0.033783783783783786	0.39044943820224715							0.3181818181818182	0.033783783783783786	0.39044943820224715	0.13636363636363635	0.0	0.19565217391304346							0.13636363636363635	0.0	0.19565217391304346	;	;
YSG_0195b	578	594	5	56;7	0.2397959183673486	0.5853658536585382	0.07310924369747879	0.0	0.0	0.0	0.003339517625231905	0.0	0.00500927643784786	0.125	0.0	0.1875							0.125	0.0	0.1875	0.3125	0.0	0.375							0.25	0.0	0.28125	;	;
YSG_0195b	662	679	5	42;21	0.23809523809524027	0.6363636363636287	0.09677419354838561	0.0	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.0	0.0							0.0	0.0	0.0	0.29411764705882354	0.1111111111111111	0.3055555555555556							0.23529411764705882	0.1111111111111111	0.3055555555555556	Ga0374722_038_9302_10138,Ga0374735_25_5120_5956,Ga0393417_01_12757_13593,Ga0393408_49_715_1551,Ga0393393_002_18913_19749,Ga0393423_25_10002_10838,Ga0393407_012_20916_21752,Ga0393435_021_6049_6885,Ga0393422_005_1509_2345,Ga0393414_06_4767_5603,Ga0374721_019_5167_6003,Ga0374811_02_25363_26199,Ga0374824_01_2890_3726,Ga0393444_002_4287_5123,Ga0393420_001_24562_25398,Ga0374740_074_1869_2705;	A;
YSG_0195b	782	834	27	53;10	0.5	0.7342192691029926	0.4153661464585814	0.0	0.0	0.0	0.0	0.0	0.0	0.1346153846153846	0.20454545454545456	0.11009174311926608							0.15384615384615385	0.0	0.11009174311926608	0.4230769230769231	0.37037037037037046	0.48							0.38461538461538464	0.37037037037037046	0.48	;	;
YSG_0199a	182	198	5	39;19	0.2380952380952402	0.375	0.1914893617021271	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.08823529411764705							0.0625	0.0	0.08823529411764705	0.25	0.0	0.26865671641791045							0.25	0.0	0.26865671641791045	Ga0393453_040_7960_8889,Ga0374780_091_7953_8906,Ga0374758_062_702_1655,Ga0393411_14_17260_18213,Ga0374740_033_2280_3233,Ga0393432_038_7365_8318,Ga0393456_004_9908_10861,Ga0393467_028_1279_2232,Ga0393440_118_3853_4806,Ga0393444_026_8048_9001,Ga0393433_009_703_1656,Ga0374767_033_9923_10876,Ga0393397_052_962_1915,Ga0393429_019_8050_9003,Ga0393390_22_131_1084,Ga0374735_13_2574_3527,Ga0374799_06_7461_8414,Ga0393422_012_3760_4713,Ga0393409_037_8027_8980,Ga0374818_21_4183_5136,Ga0393448_028_7939_8892,Ga0374816_039_1748_2701,Ga0374808_25_3173_4126,Ga0393423_52_3743_4696,Ga0393441_013_1100_2053,Ga0393436_032_14298_15251;	A;
YSG_0199a	227	246	7	34;24	0.2928921568627414	0.7684544405997588	0.14590017825311796	0.0	0.0	0.0	0.002450980392156863	0.010380622837370243	0.0	0.21052631578947367	0.03571428571428572	0.2874999999999999							0.21052631578947367	0.03571428571428572	0.2874999999999999	0.2631578947368421	0.0	0.3529411764705882							0.3157894736842105	0.0	0.3529411764705882	;	;
YSG_0199a	335	345	5	48;10	0.3333333333333337	0.5217391304347815	0.26865671641790895	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.3157894736842105							0.3	0.0	0.3157894736842105	0.6	0.2142857142857143	0.8249999999999998							0.6	0.2142857142857143	0.8249999999999998	;	;
YSG_0199a	359	393	10	49;9	0.25641025641025866	0.49999999999999994	0.17977528089887604	0.0	0.0	0.0	0.0	0.0	0.0	0.23529411764705882	0.0	0.28							0.23529411764705882	0.0	0.28	0.17647058823529413	0.24000000000000005	0.16216216216216217							0.17647058823529413	0.24000000000000005	0.16216216216216217	;	;
YSG_0199a	400	411	5	48;10	0.3333333333333337	0.6349206349206375	0.2415458937198055	0.0	0.0	0.0	0.0	0.0	0.0	0.18181818181818182	0.0	0.13636363636363635							0.18181818181818182	0.0	0.13636363636363635	0.2727272727272727	0.0	0.5333333333333333							0.36363636363636365	0.0	0.5333333333333333	;	;
YSG_0199a	422	435	5	48;10	0.3310185185185187	0.2619047619047615	0.34972954699121034	0.004531126871552394	0.0	0.0055609284332688675	0.0	0.0	0.0	0.15384615384615385	0.0	0.23076923076923078							0.15384615384615385	0.0	0.23076923076923078	0.46153846153846156	0.0	0.576923076923077							0.46153846153846156	0.0	0.576923076923077	;	;
YSG_0199b	54	81	11	62;8	0.3672043010752691	0.5790990430534478	0.30070909130947926	0.0	0.0	0.0	0.0010752688172043024	0.0	0.0013824884792626724	0.07407407407407407	0.06451612903225806	0.07633587786259542							0.07407407407407407	0.06451612903225806	0.07633587786259542	0.3333333333333333	0.6124999999999998	0.26461538461538464							0.3333333333333333	0.6124999999999998	0.26461538461538464	;	;
YSG_0199b	278	321	11	56;14	0.22953869047618913	0.5161564625850247	0.1444272844272863	0.0	0.0	0.0	0.0007440476190476191	0.0	0.0009439899307740713	0.23255813953488372	0.06285714285714286	0.2814710042432815							0.046511627906976744	0.038461538461538464	0.049999999999999996	0.16279069767441862	0.0	0.21							0.16279069767441862	0.0	0.1836734693877551	;	;
YSG_0199b	331	339	5	50;20	0.4166666666666716	0.0	0.5454545454545474	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.6000000000000001	0.46153846153846145							0.375	0.0	0.46153846153846145	0.5	0.0	0.6923076923076922							0.5	0.0	0.6923076923076922	;	;
YSG_0199b	512	537	9	64;6	0.2999999999999981	0.48837209302325785	0.24087591240875783	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.0774193548387097	0.3504424778761062							0.28	0.0774193548387097	0.3504424778761062	0.16	0.05263157894736842	0.20754716981132076							0.12	0.0	0.20754716981132076	;	;
YSG_0199b	614	627	9	49;21	0.5	0.8064516129032089	0.37662337662338186	0.0	0.0	0.0	0.0	0.0	0.0	0.8461538461538461	0.0	1.1538461538461537							0.3076923076923077	0.0	0.653846153846154	0.15384615384615385	0.0	0.36734693877551017							0.23076923076923078	0.0	0.22448979591836735	;	;
YSG_0199b	641	678	6	51;19	0.16745294609071773	0.498987854251012	0.08578165711308046	0.0009337068160597573	0.0047058823529411795	0.0	0.0025062656641604017	0.0	0.003157894736842107	0.08108108108108109	0.03333333333333333	0.10256410256410256							0.08108108108108109	0.03333333333333333	0.10256410256410256	0.10810810810810811	0.0	0.11042944785276072							0.10810810810810811	0.0	0.11042944785276072	;	;
YSG_0199b	725	744	7	49;21	0.29506802721088576	0.8666666666666727	0.10453514739228853	0.0	0.0	0.0	0.006377551020408179	0.0	0.008503401360544194	0.10526315789473684	0.0	0.07317073170731708							0.05263157894736842	0.0	0.07317073170731708	0.3157894736842105	0.1111111111111111	0.4074074074074074							0.15789473684210525	0.037037037037037035	0.20987654320987653	Ga0393436_022_2376_3467,Ga0393453_105_1169_2260;	A;
YSG_0199b	809	822	6	50;20	0.3333333333333318	0.7999999999999887	0.19277108433735132	0.0	0.0	0.0	0.0	0.0	0.0	0.38461538461538464	0.0	0.45283018867924524							0.15384615384615385	0.0	0.33962264150943394	0.23076923076923078	0.0	0.3333333333333333							0.15384615384615385	0.0	0.23076923076923078	;	;
YSG_0199b	833	862	11	39;31	0.3333333333333288	0.27272727272727	0.35064935064934866	0.0	0.0	0.0	0.0	0.0	0.0	0.27586206896551724	0.036585365853658534	0.2851239669421488							0.27586206896551724	0.036585365853658534	0.2851239669421488	0.10344827586206896	0.02702702702702703	0.13599999999999998							0.13793103448275862	0.02564102564102564	0.13599999999999998	;	;
YSG_0199b	986	1032	15	58;12	0.33327698895650365	0.6586091296661173	0.20631607185363113	0.0057056095275375565	0.01542392466948641	0.0018643767418659355	0.0032679738562091496	0.0	0.004484304932735426	0.13043478260869565	0.0	0.2566844919786096							0.17391304347826086	0.0	0.2566844919786096	0.30434782608695654	0.0625	0.4157894736842105							0.30434782608695654	0.0625	0.4157894736842105	;	;
YSG_0200a	716	745	9	38;31	0.27450223799968915	0.520307826016656	0.19584444983426127	0.001594896331738436	0.007177033492822966	0.0	0.001955034213098728	0.007444168734491316	0.0	0.2413793103448276	0.023255813953488375	0.2436974789915966							0.2413793103448276	0.023255813953488375	0.2436974789915966	0.27586206896551724	0.04761904761904763	0.3833333333333333							0.27586206896551724	0.04761904761904763	0.3833333333333333	;	;
YSG_0203c	692	753	8	64;3	0.12121212121212112	0.40816326530612335	0.026845637583892686	0.0	0.0	0.0	0.0	0.0	0.0	0.01639344262295082	0.0	0.021428571428571432							0.01639344262295082	0.0	0.021428571428571432	0.14754098360655737	0.0	0.1702127659574468							0.14754098360655737	0.0	0.1702127659574468	Ga0393399_16_6506_7465,Ga0393425_040_2626_3585,Ga0393394_041_3956_4915,Ga0393410_23_4187_5146,Ga0393400_076_609_1568,Ga0393388_12_2485_3444,Ga0393393_043_2624_3583,Ga0393426_017_8913_9872,Ga0393389_044_3372_4331,Ga0393406_60_2622_3581,Ga0393413_31_2625_3584,Ga0393416_16_3624_4583,Ga0393523_02_11229_12188,Ga0393397_009_18534_19493,Ga0393391_064_2152_3111,Ga0393435_096_586_1545,Ga0374751_015_8403_9362,Ga0374708_21_5144_6103,Ga0374774_098_2624_3583,Ga0374733_05_9363_10322,Ga0374696_01_6612_7571,Ga0374722_077_1009_1968,Ga0374730_107_626_1585,Ga0374743_42_3956_4915,Ga0374712_28_3750_4709,Ga0374711_45_558_1517,Ga0393419_25_3801_4760,Ga0374762_073_3956_4915,Ga0393407_025_6612_7571,Ga0393392_009_20789_21748,Ga0393433_024_6612_7571,Ga0393518_19_6651_7610,Ga0393474_041_3956_4915,Ga0393470_37_4423_5382,Ga0393448_076_641_1600,Ga0393441_020_6579_7538,Ga0374815_007_14233_15192,Ga0393467_022_5629_6588,Ga0393482_016_12543_13502,Ga0374830_027_598_1557,Ga0374819_013_20413_21372,Ga0393468_024_3956_4915,Ga0374839_006_3956_4915,Ga0374816_122_598_1557,Ga0393436_024_23245_24204,Ga0393444_023_600_1559,Ga0374776_072_3956_4915,Ga0393525_40_209_1168;	A;
YSG_0204d	462	513	13	74;5	0.2407407407407425	0.5848739495798361	0.11835026897788466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0							0.0	0.0	0.0	0.2549019607843137	0.6292947558770342	0.12460667086217748							0.2549019607843137	0.6292947558770342	0.12460667086217748	Ga0374774_055_6945_7760,Ga0374722_048_5124_5939,Ga0374728_05_12124_12957,Ga0393444_005_545_1378,Ga0393482_010_18206_19039,Ga0374780_124_5124_5939,Ga0393423_42_450_1265,Ga0374708_57_3250_4083,Ga0393407_006_12897_13730,Ga0393392_039_4572_5405,Ga0393430_16_11581_12414,Ga0374771_152_3573_4406,Ga0374730_032_5229_6062,Ga0374716_17_6294_7127,Ga0374740_047_6000_6833,Ga0374721_065_450_1283,Ga0374731_10_5169_6002,Ga0374830_069_5238_6071,Ga0393403_12_13330_14163,Ga0393396_033_5576_6409,Ga0393432_030_4695_5528,Ga0393391_036_7677_8510,Ga0393425_010_3585_4418,Ga0393427_49_85_918,Ga0393429_045_3517_4350,Ga0393388_02_33882_34715,Ga0393428_017_10791_11624,Ga0393397_029_5094_5927,Ga0374818_16_14928_15761,Ga0393406_95_324_1157,Ga0393389_034_8561_9394,Ga0374723_14_5310_6143,Ga0374819_001_60658_61491,Ga0393404_034_5541_6371;	A;
YSG_0211a	689	702	5	39;19	0.2777777777777736	0.5555555555555473	0.1984126984126984	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.10344827586206898				0.23076923076923078	0.0	0.21428571428571427	0.15384615384615385	0.0	0.10344827586206898	0.3076923076923077	0.0	0.3333333333333333				0.3076923076923077	0.0	0.46153846153846156	0.3076923076923077	0.0	0.3333333333333333	;	;
YSG_0211a	730	737	5	37;21	0.5555555555555471	0.33333333333333687	0.6190476190476071	0.0	0.0	0.0	0.0	0.0	0.0	0.42857142857142855	0.25	0.3571428571428572				0.7142857142857143	0.0	1.0	0.42857142857142855	0.0	0.3571428571428572	0.2857142857142857	0.0	0.46153846153846156				0.0	0.0	0.0	0.0	0.0	0.0	;Ga0393436_002_59309_60742,Ga0393447_001_29280_30713,Ga0374717_08_48138_49550	;C
YSG_0211a	837	855	7	54;4	0.3333333333333336	0.4444444444444432	0.3030303030303039	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.24000000000000005	0.07228915662650602				0.1111111111111111	0.5454545454545455	0.0	0.1111111111111111	0.24000000000000005	0.0	0.4444444444444444	0.25000000000000006	0.49999999999999994				0.4444444444444444	1.0476190476190477	0.2988505747126437	0.4444444444444444	0.25000000000000006	0.2988505747126437	;	;
YSG_0212a	830	852	5	50;4	0.18518518518518565	0.5185185185185189	0.08994708994708994	0.0	0.0	0.0	0.0	0.0	0.0	0.22727272727272727	0.0303030303030303	0.24731182795698922				0.09090909090909091	0.0	0.06382978723404256	0.09090909090909091	0.0	0.06382978723404256	0.3181818181818182	0.0588235294117647	0.43478260869565216				0.2727272727272727	0.21212121212121213	0.24731182795698922	0.18181818181818182	0.0588235294117647	0.18279569892473113	;	;
YSG_0214b	9	24	8	37;26	0.44444444444445286	0.7692307692307556	0.34146341463414187	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.2857142857142857	0.34782608695652173				0.2	0.19999999999999998	0.2	0.2	0.19999999999999998	0.2	0.2	0.72	0.1846153846153846				0.4666666666666667	1.0	0.2727272727272727	0.3333333333333333	0.72	0.1846153846153846	;	;
YSG_0214b	200	219	6	53;10	0.25	0.5614035087719274	0.13836477987421394	0.0	0.0	0.0	0.0	0.0	0.0	0.10526315789473684	0.0	0.1411764705882353				0.2631578947368421	0.0	0.2823529411764706	0.10526315789473684	0.0	0.1411764705882353	0.21052631578947367	0.0	0.21428571428571427				0.2631578947368421	0.0	0.35714285714285715	0.21052631578947367	0.0	0.21428571428571427	;	;
YSG_0214b	225	237	6	54;9	0.40000000000000346	0.642857142857145	0.29032258064516286	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.2222222222222222				0.08333333333333333	0.0	0.23529411764705882	0.08333333333333333	0.0	0.2222222222222222	0.3333333333333333	0.6	0.23076923076923078				0.4166666666666667	0.782608695652174	0.24489795918367344	0.3333333333333333	0.6	0.23076923076923078	Ga0374717_07_33752_34537;	C;
YSG_0214b	464	507	16	50;13	0.3333333333333361	0.5500000000000066	0.25000000000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.3023255813953488	0.029914529914529912	0.4003831417624521				0.27906976744186046	0.29523809523809524	0.28205128205128205	0.27906976744186046	0.029914529914529912	0.28205128205128205	0.13953488372093023	0.018115942028985504	0.18989071038251365				0.2558139534883721	0.036885245901639344	0.3337696335078534	0.13953488372093023	0.018115942028985504	0.18989071038251365	;	;
YSG_0214b	554	583	9	37;26	0.2727272727272746	0.3478260869565195	0.25000000000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.27586206896551724	0.12244897959183675	0.2654867256637168				0.3103448275862069	0.12000000000000002	0.32142857142857145	0.27586206896551724	0.12000000000000002	0.2654867256637168	0.20689655172413793	0.0	0.2542372881355932				0.2413793103448276	0.029629629629629627	0.29629629629629634	0.20689655172413793	0.0	0.2542372881355932	;	;
YSG_0214cb	608	633	7	41;18	0.2333333333333305	0.6666666666666737	0.07575757575757636	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.029411764705882356	0.20909090909090908							0.2	0.029411764705882356	0.20909090909090908	0.2	0.043010752688172046	0.25368731563421826							0.16	0.0	0.25368731563421826	;	;
YSG_0214cb	653	705	16	46;13	0.28108314263920653	0.6261337868480634	0.14258161469711475	0.0	0.0	0.0	0.0007627765064836012	0.0008525149190110832	0.000724637681159421	0.17307692307692307	0.09890109890109891	0.20930232558139533							0.17307692307692307	0.09890109890109891	0.20930232558139533	0.1346153846153846	0.0	0.19266055045871563							0.15384615384615385	0.0	0.19266055045871563	;	;
YSG_0221a	113	147	6	43;39	0.15384615384615843	0.33333333333332954	0.09999999999999687	0.0	0.0	0.0	0.0	0.0	0.0	0.17647058823529413	0.03508771929824561	0.24113475177304958				0.17647058823529413	0.03389830508474576	0.28776978417266186	0.17647058823529413	0.03389830508474576	0.24113475177304958	0.20588235294117646	0.0	0.24489795918367346				0.2647058823529412	0.0	0.33103448275862074	0.20588235294117646	0.0	0.24489795918367346	;	;
YSG_0221a	324	342	5	59;23	0.23809523809524047	0.4500000000000007	0.13953488372092754	0.0	0.0	0.0	0.0	0.0	0.0	0.4444444444444444	0.7272727272727273	0.31999999999999995				0.2777777777777778	0.5142857142857142	0.2465753424657534	0.2222222222222222	0.5142857142857142	0.2465753424657534	0.2777777777777778	0.5161290322580645	0.18181818181818182				0.2222222222222222	0.5454545454545454	0.07999999999999999	0.16666666666666666	0.5161290322580645	0.07999999999999999	;	;
YSG_0224b	565	584	7	43;22	0.3376623376623413	0.012121212121212109	0.4393939393939403	0.0	0.0	0.0	0.008658008658008663	0.005347593582887701	0.009881422924901188	0.3684210526315789	0.0	0.4556962025316456				0.3157894736842105	0.0	0.37037037037037035	0.3157894736842105	0.0	0.37037037037037035	0.5263157894736842	0.6206896551724138	0.45569620253164556				0.47368421052631576	0.0	0.5925925925925926	0.47368421052631576	0.0	0.45569620253164556	;	;
