og_id	x_start	x_end	num_snps	haplotype_frequencies	db	pi1	pi2	d1A	d1Bp	d1C	d1_closest	d2A	d2Bp	d2C	d2_closest	other_species_hits	donor_species
YSG_0194b	177	195	5	19;9	0.08549150654413794	0.001670843776106934	0.009700176366843033		0.2222222222222222		0.2222222222222222		0.2222222222222222		0.2777777777777778	;	;
YSG_0194b	402	417	6	19;9	0.2606837606837615	0.0	0.027777777777777773		0.2		0.2		0.3333333333333333		0.3333333333333333	;	;
YSG_0194b	764	798	5	20;8	0.1219512195121947	0.0	0.0		0.11764705882352941		0.08823529411764706		0.029411764705882353		0.029411764705882353	;Ga0393499_103_598_1434,Ga0393514_50_985_1821,Ga0393462_03_8920_9756,Ga0374760_66_986_1822,Ga0393442_001_24683_25519,Ga0393567_31_1307_2143,Ga0393490_011_8676_9512,Ga0374747_087_4880_5716,Ga0393540_021_826_1662,Ga0374748_002_28304_29140,Ga0374786_006_826_1662,Ga0374859_013_1072_1908,Ga0374787_106_826_1662,Ga0374865_038_779_1615,Ga0374781_042_5153_5989,Ga0374857_029_826_1662,Ga0374756_108_387_1223,Ga0374881_040_826_1662,Ga0374854_069_3619_4524,Ga0374872_002_10064_10969,Ga0374794_053_8040_8945,Ga0374788_007_12231_13136,Ga0374856_005_9413_10318,Ga0374750_079_11181_12086,Ga0374868_37_8710_9615,Ga0374769_053_2713_3618,Ga0374866_107_389_1294,Ga0374874_025_4549_5454,Ga0393556_021_11145_12050,Ga0374773_055_8487_9392,Ga0374768_034_8504_9409,Ga0393571_195_864_1769,Ga0374879_006_9623_10459,Ga0374783_163_1044_1880,Ga0374876_020_14938_15774,Ga0374877_011_4835_5671,Ga0374855_170_792_1628,Ga0393446_030_780_1616,Ga0393574_60_1227_2135,Ga0374764_107_4832_5740,Ga0393478_15_11721_12557,Ga0374745_093_781_1617,Ga0393566_027_7528_8439,Ga0393538_001_13277_14188,Ga0374800_006_2763_3674,Ga0393545_004_6518_7429,Ga0393466_030_9829_10665,Ga0374869_09_886_1797,Ga0374785_055_9515_10351,Ga0393460_012_3476_4381	;Bp
YSG_0194b	803	834	11	20;8	0.35645161290322486	0.0032258064516129015	0.0		0.1935483870967742		0.1935483870967742		0.22580645161290322		0.22580645161290322	;	;
YSG_0199b	887	907	5	30;3	0.14414414414414395	0.0	0.08108108108108109		0.1	0.25	0.15		0.35	0.0	0.0	;Ga0374717_10_12861_14378	;C
YSG_0199b	1100	1116	5	29;4	0.10944527736131907	0.0	0.001499250374812593		0.1875	0.3125	0.0625		0.25	0.0	0.0	Ga0374781_101_1_1455,Ga0393564_029_7141_8676,Ga0374859_004_714_2249,Ga0374749_043_10473_12008,Ga0393549_061_874_2409,Ga0374782_011_17142_18677,Ga0393439_028_4104_5639,Ga0374747_012_17219_18754,Ga0393442_130_320_1855,Ga0374757_002_11396_12931,Ga0374765_023_6980_8515,Ga0374823_52_1901_3436,Ga0393544_021_6898_8433,Ga0393568_044_3497_5032;Ga0374717_10_12861_14378	Bp;C
YSG_0199b	1166	1188	6	25;8	0.17142857142857099	0.0	0.0		0.045454545454545456	0.2727272727272727	0.09090909090909091		0.22727272727272727	0.0	0.0	;Ga0374717_10_12861_14378	;C
YSG_0199b	1359	1371	6	27;6	0.4643874643874642	0.005698005698005696	0.0		0.08333333333333333	0.4166666666666667	0.0		0.5833333333333334	0.08333333333333333	0.08333333333333333	Ga0374874_040_27_1454,Ga0374845_040_27_1454,Ga0374764_130_27_1454,Ga0374851_089_4023_5477,Ga0374781_101_1_1455,Ga0374849_007_1_1455,Ga0374854_005_22248_23702,Ga0374803_020_6164_7699,Ga0374788_001_30116_31708,Ga0374748_062_3189_4781,Ga0374856_001_9690_11282,Ga0374857_001_37532_39124,Ga0393546_065_232_1731,Ga0374876_005_11277_12812,Ga0393562_001_22700_24235,Ga0374737_18_3811_5346,Ga0374863_024_2233_3768,Ga0374860_024_2986_4521,Ga0374745_022_10920_12455,Ga0374800_003_17227_18819,Ga0393560_007_17941_19533,Ga0393574_13_163_1698,Ga0393553_010_10279_11814,Ga0393547_129_1092_2609,Ga0374837_017_2373_3908,Ga0393576_006_11646_13238,Ga0393532_020_11229_12764,Ga0393564_029_7141_8676,Ga0374859_004_714_2249,Ga0374749_043_10473_12008,Ga0393549_061_874_2409,Ga0374782_011_17142_18677,Ga0393452_011_9647_11182,Ga0393493_13_4614_6149,Ga0393472_001_11272_12807,Ga0374752_010_13093_14628,Ga0393471_03_15208_16743,Ga0374763_024_3614_5149,Ga0374753_057_8591_10126,Ga0393466_004_21735_23270,Ga0393446_024_17160_18695,Ga0393464_38_7092_8627,Ga0393497_002_30725_32260,Ga0393552_067_2_1456,Ga0393439_028_4104_5639,Ga0374747_012_17219_18754,Ga0393561_022_11334_12869,Ga0393543_028_11050_12585,Ga0393442_130_320_1855,Ga0374791_19_616_2151,Ga0374757_002_11396_12931,Ga0374785_003_10784_12319,Ga0393460_055_705_2297,Ga0393522_10_9360_10895,Ga0374779_024_1_1455,Ga0374783_017_23042_24577,Ga0374761_042_10227_11762,Ga0374759_002_16646_18181,Ga0374765_023_6980_8515,Ga0393548_041_6582_8117,Ga0374882_013_6958_8493,Ga0374715_01_29842_31377,Ga0393513_025_2786_4321,Ga0393507_010_30233_31768,Ga0374823_52_1901_3436,Ga0393544_021_6898_8433,Ga0393568_044_3497_5032,Ga0393495_031_511_2046,Ga0393485_03_7472_9007,Ga0393438_001_20992_22527,Ga0374750_013_22331_23866,Ga0393571_002_18499_20103;Ga0374717_10_12861_14378	Bp;C
YSG_0200b	242	318	9	24;4	0.02500000000000002	0.0	0.0033333333333333335		0.039473684210526314	0.14473684210526316	0.02631578947368421		0.10526315789473684	0.10526315789473684	0.05263157894736842	;	;
YSG_0201b	317	342	6	19;8	0.08390410958904114	0.0	0.003424657534246575		0.36		0.32		0.36		0.32	;	;
YSG_0201b	456	624	32	21;6	0.18079539508110942	0.0	0.0019361590790162198		0.22023809523809523		0.17261904761904762		0.17857142857142858		0.1488095238095238	;	;
YSG_0201b	626	678	7	21;6	0.125	0.0	0.0		0.07692307692307693		0.07692307692307693		0.15384615384615385		0.11538461538461539	;	;
YSG_0201b	786	813	5	21;6	0.16666666666666666	0.016666666666666666	0.0		0.1111111111111111		0.037037037037037035		0.2222222222222222		0.2222222222222222	Ga0374823_03_1352_2449;	Bp;
YSG_0201b	818	867	8	21;6	0.15094339622641534	0.0	0.0		0.2857142857142857		0.10204081632653061		0.2857142857142857		0.1836734693877551	;	;
YSG_0201b	890	907	5	21;6	0.18518518518518567	0.0	0.0		0.11764705882352941		0.11764705882352941		0.23529411764705882		0.23529411764705882	;	;
YSG_0201b	1005	1023	5	21;6	0.13247863247863212	0.0	0.008547008547008546		0.1111111111111111		0.1111111111111111		0.2777777777777778		0.2777777777777778	;	;
YSG_0206d	737	798	8	30;5	0.05201149425287373	0.0	0.0005747126436781607		0.0		0.0		0.13114754098360656		0.0	Ga0393455_040_418_1251,Ga0374851_007_10512_11345,Ga0374857_062_449_1282,Ga0393501_043_633_1466,Ga0393565_004_8760_9593,Ga0393520_41_3037_3870,Ga0374781_004_10870_11703,Ga0374768_061_449_1282,Ga0374877_009_11649_12482,Ga0374845_050_449_1282,Ga0393497_098_425_1258,Ga0393499_007_7556_8389,Ga0393476_005_14702_15535,Ga0393471_30_447_1280,Ga0374834_06_13506_14339,Ga0393506_25_104_937,Ga0393553_094_3581_4414,Ga0393533_045_450_1283,Ga0393490_107_2953_3786,Ga0374745_013_28210_29043,Ga0374759_016_7453_8286,Ga0374867_002_32682_33515,Ga0393487_03_555_1388,Ga0393569_018_11766_12599,Ga0393442_012_8518_9351,Ga0374854_018_3016_3849,Ga0374750_051_3015_3848,Ga0374859_026_9865_10698,Ga0374744_027_10089_10922,Ga0393562_051_9332_10165,Ga0393571_025_10858_11691,Ga0374769_055_447_1280,Ga0374786_220_447_1280,Ga0374760_26_10456_11289,Ga0374748_074_449_1282,Ga0393540_012_5393_6226,Ga0374785_075_10506_11339,Ga0374795_006_16131_16964,Ga0374873_24_10466_11299,Ga0374757_014_14391_15224,Ga0374779_162_449_1282,Ga0374756_029_3084_3917,Ga0374754_038_3083_3916,Ga0374788_134_448_1281,Ga0374794_066_6262_7095,Ga0393492_030_10484_11317,Ga0393466_037_7522_8364,Ga0374783_009_450_1292,Ga0393550_101_2622_3464,Ga0393488_34_468_1310,Ga0393507_002_9558_10400,Ga0374802_27_3146_3988,Ga0393446_001_45442_46284,Ga0393576_057_10502_11344,Ga0393534_001_3006_3848,Ga0374764_056_10749_11591,Ga0374865_030_10863_11705,Ga0393544_032_15101_15943,Ga0374848_031_10435_11277,Ga0374787_082_449_1291,Ga0393532_010_9060_9902,Ga0374883_006_17457_18299,Ga0374829_007_15390_16232,Ga0393563_157_1164_2006,Ga0374773_048_449_1291,Ga0374866_003_23073_23915,Ga0374782_055_450_1292,Ga0393543_005_459_1301,Ga0393570_008_2822_3664,Ga0393573_010_13307_14149,Ga0374753_088_450_1292,Ga0374797_046_442_1284,Ga0393572_130_443_1285,Ga0374747_065_14049_14891;Ga0374855_107_446_1288	Bp;Bp
YSG_0212b	1349	1386	5	27;6	0.09803921568627427	0.0	0.0		0.05405405405405406		0.02702702702702703		0.08108108108108109		0.08108108108108109	Ga0374783_039_8207_9646,Ga0393446_002_72043_73482;	Bp;
YSG_0213a	321	354	7	20;3	0.09766666666666655	0.001894736842105264	0.03333333333333333		0.21212121212121213	0.2727272727272727	0.18181818181818182		0.36363636363636365	0.0	0.0	;Ga0374717_28_15230_16132	;C
YSG_0213a	674	876	32	20;3	0.13211143695014654	0.00029325513196480933	0.04105571847507331		0.21782178217821782	0.16336633663366337	0.13861386138613863		0.22277227722772278	0.009900990099009901	0.009900990099009901	;	;
YSG_0221b	522	603	5	29;4	0.018646232439335917	0.00025542784163473827	0.0		0.13580246913580246	0.06172839506172839	0.06172839506172839		0.12345679012345678	0.0	0.0	;Ga0374717_03_36725_37870	;C
YSG_0221b	1088	1122	5	29;4	0.05339805825242732	0.009708737864077669	0.0		0.058823529411764705	0.14705882352941177	0.058823529411764705		0.08823529411764706	0.0	0.0	;Ga0374717_03_36725_37870	;C
YSG_0234a	521	684	27	21;6	0.14673913043478262	0.0	0.0		0.15950920245398773	0.1656441717791411	0.13496932515337423		0.20245398773006135	0.024539877300613498	0.024539877300613498	;	;
YSG_0234a	710	810	12	22;5	0.10526315789473675	0.0	0.0		0.1	0.12	0.09		0.12	0.0	0.0	;Ga0374717_14_16395_17372	;C
YSG_0247b	368	393	7	13;8	0.08928571428571426	0.0	0.024725274725274724		0.28	0.16	0.08		0.0	0.2	0.0	;Ga0393516_16_2266_2841,Ga0393545_122_450_1025,Ga0393574_19_727_1305,Ga0374859_019_4489_5067,Ga0374858_20_3052_3630,Ga0374744_028_7439_8017,Ga0393538_058_6542_7120,Ga0374757_127_496_1074,Ga0374769_060_5284_5862,Ga0374773_038_9337_9924,Ga0374821_36_1054_1641,Ga0374783_119_2088_2726,Ga0393561_066_7185_7823,Ga0393570_001_26482_27120,Ga0374765_163_993_1631,Ga0374764_087_7487_8068,Ga0393558_004_27091_27672,Ga0393438_018_12594_13232,Ga0393495_077_1419_2087,Ga0374855_001_3543_4181,Ga0374770_014_5616_6248,Ga0393555_021_8520_9152,Ga0374878_25_6909_7541,Ga0374802_48_1026_1667,Ga0393505_40_1311_1901,Ga0374763_010_30391_30978,Ga0393449_09_5676_6263,Ga0393549_002_33202_33792	;Bp
YSG_0247b	452	522	18	13;8	0.22103658536585333	0.0030487804878048777	0.0		0.2571428571428571	0.08571428571428572	0.08571428571428572		0.0	0.22857142857142856	0.0	;Ga0393516_16_2266_2841,Ga0393545_122_450_1025,Ga0374753_079_7168_7746,Ga0374750_094_2882_3460,Ga0374788_038_10633_11211,Ga0393574_19_727_1305,Ga0374859_019_4489_5067,Ga0374858_20_3052_3630,Ga0374744_028_7439_8017,Ga0374848_039_4953_5531,Ga0374837_011_9042_9620,Ga0393562_036_1006_1584,Ga0374883_038_918_1496,Ga0393531_057_4582_5160,Ga0374849_035_1780_2358,Ga0393532_056_7351_7929,Ga0374786_071_5685_6263,Ga0393538_058_6542_7120,Ga0374757_127_496_1074,Ga0374769_060_5284_5862,Ga0374773_038_9337_9924,Ga0374821_36_1054_1641,Ga0374783_119_2088_2726,Ga0393561_066_7185_7823,Ga0393570_001_26482_27120,Ga0374765_163_993_1631,Ga0374764_087_7487_8068,Ga0393558_004_27091_27672,Ga0374863_067_1250_1837,Ga0393553_045_4014_4601,Ga0374877_004_29796_30434,Ga0393571_041_10754_11392,Ga0374884_027_9242_9880,Ga0393460_024_6663_7301,Ga0374745_123_1045_1683,Ga0393438_018_12594_13232,Ga0393479_004_11633_12271,Ga0393495_077_1419_2087,Ga0393507_067_7950_8618,Ga0374855_001_3543_4181,Ga0374856_004_8035_8616,Ga0374770_014_5616_6248,Ga0393555_021_8520_9152,Ga0374878_25_6909_7541,Ga0374802_48_1026_1667,Ga0393505_40_1311_1901	;Bp
YSG_0250a	1115	1161	8	21;4	0.08297619047619052	0.0009523809523809526	0.005		0.21739130434782608	0.10869565217391304	0.10869565217391304		0.17391304347826086	0.06521739130434782	0.021739130434782608	;Ga0374717_14_13584_16394	;C
YSG_0250a	1417	1440	6	20;5	0.15789473684210487	0.0	0.0		0.17391304347826086	0.2608695652173913	0.21739130434782608		0.2608695652173913	0.0	0.0	;Ga0374717_14_13584_16394	;C
YSG_0250b	5	384	8	23;4	0.03503967810439251	0.0006502941564973528	0.015424164524421594		0.10817941952506596		0.03430079155672823		0.10554089709762533		0.013192612137203167	;	;
YSG_0250b	1578	1623	7	19;8	0.11864406779661023	0.0	0.0		0.1111111111111111		0.1111111111111111		0.13333333333333333		0.0	;Ga0374879_020_3175_5913,Ga0374873_28_3176_5914,Ga0374881_021_8638_11376,Ga0374795_054_1971_4709,Ga0374866_001_33072_35810,Ga0374773_008_16272_19010,Ga0374749_002_38027_40765,Ga0374790_030_3103_5841,Ga0393563_027_9409_12147	;Bp
YSG_0250b	1707	1728	6	24;3	0.06250000000000001	0.0013440860215053756	0.026881720430107527		0.19047619047619047		0.0		0.09523809523809523		0.0	Ga0374879_020_3175_5913,Ga0374873_28_3176_5914,Ga0374881_021_8638_11376,Ga0374795_054_1971_4709,Ga0374866_001_33072_35810,Ga0374773_008_16272_19010,Ga0374749_002_38027_40765,Ga0374790_030_3103_5841,Ga0393563_027_9409_12147;Ga0374788_052_12313_15051,Ga0374885_042_4627_7365,Ga0374874_016_12027_14765,Ga0393452_035_9121_11859,Ga0374747_002_52067_54805,Ga0393498_20_4722_7460	Bp;Bp
YSG_0250b	1915	1947	9	15;12	0.16666666666666707	0.0	0.0		0.21875		0.0		0.125		0.125	Ga0374879_020_3175_5913,Ga0374873_28_3176_5914,Ga0374881_021_8638_11376,Ga0374795_054_1971_4709,Ga0374866_001_33072_35810,Ga0374773_008_16272_19010,Ga0374749_002_38027_40765,Ga0374790_030_3103_5841,Ga0393563_027_9409_12147;	Bp;
YSG_0250b	1961	1998	5	18;9	0.11111111111111083	0.0	0.0		0.1891891891891892		0.08108108108108109		0.16216216216216217		0.05405405405405406	;	;
YSG_0258b	119	133	5	25;10	0.26315789473684226	0.0	0.0		0.35714285714285715		0.35714285714285715		0.0		0.0	;Ga0393486_41_3_830,Ga0393451_002_5050_5901,Ga0393517_107_423_1274,Ga0393449_22_3316_4167,Ga0393485_29_1537_2388,Ga0393554_004_2858_3709,Ga0374750_057_9658_10509,Ga0374747_006_8098_8949,Ga0374753_017_18881_19732,Ga0374745_006_6893_7744,Ga0374785_073_1741_2592,Ga0374761_033_8339_9190,Ga0393442_010_10599_11450,Ga0393512_18_2556_3407,Ga0374783_011_23762_24613,Ga0393475_07_18295_19146,Ga0374765_054_6119_6970,Ga0374763_171_1395_2246,Ga0374759_005_23791_24642,Ga0374855_045_6893_7744,Ga0393458_07_10489_11340,Ga0393565_020_4978_5829,Ga0393501_008_11865_12716,Ga0393549_015_9574_10425,Ga0374803_144_1093_1944,Ga0393446_003_28966_29817,Ga0393476_031_7512_8363,Ga0393513_001_30800_31651,Ga0393514_01_16848_17699,Ga0374792_010_5227_6078,Ga0393543_008_14569_15420,Ga0393552_019_5255_6106,Ga0393561_082_1472_2323,Ga0393573_096_4693_5544,Ga0393479_022_16916_17767,Ga0393438_033_8661_9512,Ga0393450_005_23723_24574,Ga0374748_223_1464_2315,Ga0374769_017_16536_17387,Ga0393505_53_422_1273,Ga0393539_039_670_1521,Ga0374744_030_10748_11599	;Bp
YSG_0258b	144	181	6	25;10	0.1627906976744178	0.0	0.009302325581395349		0.16216216216216217		0.16216216216216217		0.0		0.0	;Ga0393486_41_3_830,Ga0393451_002_5050_5901,Ga0393517_107_423_1274,Ga0393449_22_3316_4167,Ga0393485_29_1537_2388,Ga0393554_004_2858_3709,Ga0374750_057_9658_10509,Ga0374747_006_8098_8949,Ga0374753_017_18881_19732,Ga0374745_006_6893_7744,Ga0374785_073_1741_2592,Ga0374761_033_8339_9190,Ga0393442_010_10599_11450,Ga0393512_18_2556_3407,Ga0374783_011_23762_24613,Ga0393475_07_18295_19146,Ga0374765_054_6119_6970,Ga0374763_171_1395_2246,Ga0374759_005_23791_24642,Ga0374855_045_6893_7744,Ga0393458_07_10489_11340,Ga0393565_020_4978_5829,Ga0393501_008_11865_12716,Ga0393549_015_9574_10425,Ga0374803_144_1093_1944,Ga0393446_003_28966_29817,Ga0393476_031_7512_8363,Ga0393513_001_30800_31651,Ga0393514_01_16848_17699,Ga0374792_010_5227_6078,Ga0393543_008_14569_15420,Ga0393552_019_5255_6106,Ga0393561_082_1472_2323,Ga0393573_096_4693_5544,Ga0393479_022_16916_17767,Ga0393438_033_8661_9512,Ga0393450_005_23723_24574,Ga0374748_223_1464_2315,Ga0374769_017_16536_17387,Ga0393505_53_422_1273,Ga0393539_039_670_1521,Ga0374744_030_10748_11599	;Bp
YSG_0258b	671	693	6	31;4	0.08168316831683169	0.04455445544554456	0.0		0.2727272727272727		0.2727272727272727		0.0		0.0	;Ga0393486_41_3_830,Ga0393451_002_5050_5901,Ga0393517_107_423_1274,Ga0393449_22_3316_4167,Ga0393485_29_1537_2388,Ga0393554_004_2858_3709,Ga0374750_057_9658_10509,Ga0374747_006_8098_8949,Ga0374753_017_18881_19732,Ga0374745_006_6893_7744,Ga0374785_073_1741_2592,Ga0374761_033_8339_9190,Ga0393442_010_10599_11450,Ga0393512_18_2556_3407,Ga0374783_011_23762_24613,Ga0393475_07_18295_19146,Ga0374765_054_6119_6970,Ga0374763_171_1395_2246,Ga0374759_005_23791_24642,Ga0374855_045_6893_7744,Ga0393458_07_10489_11340,Ga0393565_020_4978_5829,Ga0393501_008_11865_12716,Ga0393549_015_9574_10425,Ga0374803_144_1093_1944,Ga0393446_003_28966_29817,Ga0393476_031_7512_8363,Ga0393513_001_30800_31651,Ga0393514_01_16848_17699,Ga0374792_010_5227_6078,Ga0393543_008_14569_15420,Ga0393552_019_5255_6106,Ga0393561_082_1472_2323,Ga0393573_096_4693_5544,Ga0393479_022_16916_17767,Ga0393438_033_8661_9512,Ga0393450_005_23723_24574,Ga0374748_223_1464_2315,Ga0374769_017_16536_17387,Ga0393505_53_422_1273,Ga0393539_039_670_1521,Ga0374744_030_10748_11599	;Bp
YSG_0258b	716	814	16	27;8	0.15462064005753326	0.0	0.0013830110917489554		0.16326530612244897		0.15306122448979592		0.0		0.0	;Ga0393486_41_3_830,Ga0393451_002_5050_5901,Ga0393517_107_423_1274,Ga0393449_22_3316_4167,Ga0393485_29_1537_2388,Ga0393554_004_2858_3709,Ga0374750_057_9658_10509,Ga0374747_006_8098_8949,Ga0374753_017_18881_19732,Ga0374745_006_6893_7744,Ga0374785_073_1741_2592,Ga0374761_033_8339_9190,Ga0393442_010_10599_11450,Ga0393512_18_2556_3407,Ga0374783_011_23762_24613,Ga0393475_07_18295_19146,Ga0374765_054_6119_6970,Ga0374763_171_1395_2246,Ga0374759_005_23791_24642,Ga0374855_045_6893_7744,Ga0393458_07_10489_11340,Ga0393565_020_4978_5829,Ga0393501_008_11865_12716,Ga0393549_015_9574_10425,Ga0374803_144_1093_1944,Ga0393446_003_28966_29817,Ga0393476_031_7512_8363,Ga0393513_001_30800_31651,Ga0393514_01_16848_17699,Ga0374792_010_5227_6078,Ga0393543_008_14569_15420,Ga0393552_019_5255_6106,Ga0393561_082_1472_2323,Ga0393573_096_4693_5544,Ga0393479_022_16916_17767,Ga0393438_033_8661_9512,Ga0393450_005_23723_24574,Ga0374748_223_1464_2315,Ga0374769_017_16536_17387,Ga0393505_53_422_1273,Ga0393539_039_670_1521,Ga0374744_030_10748_11599	;Bp
YSG_0259b	58	81	6	26;6	0.25	0.0	0.0		0.21739130434782608	0.21739130434782608	0.21739130434782608		0.30434782608695654	0.043478260869565216	0.043478260869565216	;Ga0374717_05_37791_38354	;C
YSG_0269	3	27	6	23;15	0.23076923076923075	0.0	0.0		0.0	0.2916666666666667	0.0		0.25	0.041666666666666664	0.041666666666666664	Ga0393554_055_2008_3072,Ga0393438_022_7993_9057,Ga0374790_121_2482_3546,Ga0393449_60_2234_3298,Ga0374792_056_4845_5909,Ga0393499_026_3391_4455,Ga0393472_048_2760_3824,Ga0393504_074_1764_2828,Ga0393450_026_2036_3100,Ga0374773_073_3474_4538,Ga0374789_01_11756_12820,Ga0374884_001_72198_73262,Ga0393491_012_5131_6195,Ga0374745_018_16338_17402,Ga0393548_008_16489_17553,Ga0374788_128_3349_4413,Ga0374863_021_1663_2727,Ga0393466_014_9866_10930,Ga0393475_08_2190_3254,Ga0393502_06_8200_9264,Ga0374768_009_8980_10044,Ga0374748_032_8851_9915,Ga0393484_10_7550_8614,Ga0374781_052_10712_11776,Ga0393495_029_8081_9145,Ga0374882_024_2193_3257,Ga0374845_144_244_1308,Ga0374752_003_44948_46012,Ga0374757_040_12038_13102,Ga0374786_091_3382_4446,Ga0374763_001_33993_35057,Ga0374770_008_12154_13218,Ga0393543_003_11373_12437,Ga0374848_098_3380_4444,Ga0374791_39_1158_2222,Ga0393476_019_910_1974,Ga0393549_003_21006_22070,Ga0374782_107_2244_3308,Ga0393516_41_49_1113,Ga0393541_006_2305_3369,Ga0374879_127_69_1133,Ga0374883_087_2140_3204,Ga0393442_015_13716_14780,Ga0374750_036_11771_12835,Ga0393552_036_8993_10057,Ga0393573_097_883_1947,Ga0374753_041_8813_9877,Ga0374801_27_1600_2664,Ga0374820_062_3339_4403,Ga0374754_012_10411_11475,Ga0374787_098_3382_4446,Ga0374756_038_2268_3332,Ga0393561_047_9131_10195,Ga0374760_05_3348_4412,Ga0393521_039_2436_3500,Ga0374872_058_2232_3296,Ga0374858_02_11401_12465,Ga0374867_005_12595_13659,Ga0374874_036_5435_6499,Ga0374749_006_31218_32282,Ga0374861_24_2374_3438,Ga0393566_019_3419_4483,Ga0374859_006_16355_17419,Ga0374794_007_6742_7806,Ga0393571_057_8841_9905,Ga0393540_069_812_1876,Ga0393533_089_1331_2395,Ga0393505_02_8389_9453,Ga0393501_019_4247_5311,Ga0393465_031_10915_11979,Ga0374785_051_4497_5561,Ga0393576_053_699_1763,Ga0393555_003_13228_14292,Ga0393513_019_1962_3026,Ga0374761_017_5946_7010,Ga0393492_060_3651_4715,Ga0374747_204_1168_2232,Ga0374878_53_2435_3499,Ga0374798_067_3163_4227,Ga0374834_32_3342_4406,Ga0374759_021_11740_12804,Ga0393534_019_2344_3408,Ga0393460_072_2315_3379,Ga0393564_109_2269_3333,Ga0393446_023_10679_11743,Ga0393562_054_5363_6436,Ga0374877_007_13628_14701,Ga0393570_042_3359_4432,Ga0374783_067_910_1983,Ga0393471_09_7141_8214,Ga0374837_032_1759_2832,Ga0374873_12_13919_14992,Ga0374864_70_1937_3010,Ga0374860_004_30363_31436,Ga0393550_008_16011_17084,Ga0393539_075_435_1508,Ga0393479_029_1891_2997,Ga0393494_83_1145_2218,Ga0393544_011_7627_8700;Ga0374717_09_44529_45644	Bp;C
YSG_0269	104	164	8	23;15	0.11764705882352904	0.0	0.0		0.13333333333333333	0.15	0.13333333333333333		0.0	0.15	0.0	;Ga0393554_055_2008_3072,Ga0393438_022_7993_9057,Ga0374790_121_2482_3546,Ga0393449_60_2234_3298,Ga0374792_056_4845_5909,Ga0393499_026_3391_4455,Ga0393472_048_2760_3824,Ga0393504_074_1764_2828,Ga0393450_026_2036_3100,Ga0374773_073_3474_4538,Ga0374789_01_11756_12820,Ga0374884_001_72198_73262,Ga0393491_012_5131_6195,Ga0374745_018_16338_17402,Ga0393548_008_16489_17553,Ga0374788_128_3349_4413,Ga0374863_021_1663_2727,Ga0393466_014_9866_10930,Ga0393475_08_2190_3254,Ga0393502_06_8200_9264,Ga0374768_009_8980_10044,Ga0374748_032_8851_9915,Ga0374781_052_10712_11776,Ga0393495_029_8081_9145,Ga0374882_024_2193_3257,Ga0374845_144_244_1308,Ga0374752_003_44948_46012,Ga0374757_040_12038_13102,Ga0374786_091_3382_4446,Ga0374763_001_33993_35057,Ga0374770_008_12154_13218,Ga0393543_003_11373_12437,Ga0374848_098_3380_4444,Ga0374791_39_1158_2222,Ga0393476_019_910_1974,Ga0393549_003_21006_22070,Ga0374782_107_2244_3308,Ga0393516_41_49_1113,Ga0393541_006_2305_3369,Ga0374879_127_69_1133,Ga0374883_087_2140_3204,Ga0393442_015_13716_14780,Ga0374750_036_11771_12835,Ga0393552_036_8993_10057,Ga0393573_097_883_1947,Ga0374753_041_8813_9877,Ga0374801_27_1600_2664,Ga0374820_062_3339_4403,Ga0374754_012_10411_11475,Ga0374787_098_3382_4446,Ga0374756_038_2268_3332,Ga0393561_047_9131_10195,Ga0374760_05_3348_4412,Ga0393521_039_2436_3500,Ga0374872_058_2232_3296,Ga0374858_02_11401_12465,Ga0374867_005_12595_13659,Ga0374874_036_5435_6499,Ga0374749_006_31218_32282,Ga0374861_24_2374_3438,Ga0393566_019_3419_4483,Ga0374859_006_16355_17419,Ga0374794_007_6742_7806,Ga0393571_057_8841_9905,Ga0393540_069_812_1876,Ga0393533_089_1331_2395,Ga0393505_02_8389_9453,Ga0393501_019_4247_5311,Ga0393465_031_10915_11979,Ga0374785_051_4497_5561,Ga0393576_053_699_1763,Ga0393555_003_13228_14292,Ga0393513_019_1962_3026,Ga0374761_017_5946_7010,Ga0393492_060_3651_4715,Ga0374747_204_1168_2232,Ga0374878_53_2435_3499,Ga0374798_067_3163_4227,Ga0374834_32_3342_4406,Ga0374759_021_11740_12804,Ga0393534_019_2344_3408,Ga0393460_072_2315_3379,Ga0393564_109_2269_3333,Ga0393562_054_5363_6436,Ga0374877_007_13628_14701,Ga0393570_042_3359_4432,Ga0374783_067_910_1983,Ga0393471_09_7141_8214,Ga0374837_032_1759_2832,Ga0374873_12_13919_14992,Ga0374864_70_1937_3010,Ga0374860_004_30363_31436,Ga0393550_008_16011_17084,Ga0393539_075_435_1508,Ga0393479_029_1891_2997,Ga0393494_83_1145_2218,Ga0393544_011_7627_8700	;Bp
